,Text,Date,Retweets,Favorites,Mentions,HashTags
431,Lifestyle #today #amazing #wake #smile #positivity #lifestyle #doctors #love #happy #friends #family #life #smile #motivation #inspiration #healthy #happiness #awesome #quotes #education #byjus #relationship #passion #swiggy #strength #success #lockdown ,2020-04-21 08:26:44+00:00,0,0,,#today #amazing #wake #smile #smile #positivity #lifestyle #doctors #love #happy #friends #family #life #smile #smile #motivation #inspiration #healthy #happiness #awesome #quotes #education #byjus #relationship #passion #swiggy #strength #success #lockdown
432,"During lockdown I ordered wit swiggy 6 times and I cancelled the order all the 6 times because it out to be delivered by a single source, I have my rights to selfdefence. Now my point is who benefited ? Swiggy,which played a cheap game by assigning deliveries to a single source.",2020-04-21 09:54:22+00:00,1,3,,
433,"Very nice initiative sir I am doing it as an individual in Lucknow,Uttar Pradesh since lockdown started. Ready to be the part of the team made by you for this social cause, count me in for any help you need in Lucknow or nearby cities.",2020-04-21 11:14:25+00:00,0,0,,
434,Is zomato an essential service during lockdown ? Unfortunate.A zomato delivery guy had met with a serious accident. Admitted to Rajshree Apolo Hospital Family don't have enough money for treatment and seeking help. ,2020-04-21 13:48:39+00:00,1,1,,
435,It's Time to End Your #cravings @SurbhiMumbai Now Delivering via #Swiggy | #Zomato Best Safety Standards Followed | Proper Sanitization of Kitchen Area #SurbhiSweetsandSnacks #LockDown #SurbhiSweets #SurbhiSnacks #HomeDelivery #SweetCravings #goregaon #migoregaonkar #malad,2020-04-21 14:09:41+00:00,0,0,@SurbhiMumbai,#cravings #Swiggy #Zomato #SurbhiSweetsandSnacks #LockDown #SurbhiSweets #SurbhiSnacks #HomeDelivery #SweetCravings #goregaon #migoregaonkar #malad
436,"@swiggy_in Swiggy want to make money in this lockdown making people fool, claiming more and more facilities to customers and it's riders. But really it's a drama. Think if Swiggy is collecting money from riders that credit limit which Swiggy gives every riders.",2020-04-21 15:04:42+00:00,0,0,@swiggy_in,
437,@Zomato dear zomato why have you stopped delivery of groceries in gwalior...? It has become very difficult to manage in lockdown.Kindly restart your wonderful service..,2020-04-21 16:56:30+00:00,0,0,@Zomato,
438,Essential grocery distribution door to door started now. 1 WHOLE month after lockdown. Go to distribution centers DURING lockdown? And how is govt. Delivering essentials different from a Swiggy guy delivering food? Only argument is govt. Is ensuring hygiene. Make Swiggy do it to,2020-04-21 18:14:18+00:00,0,0,,
439,"So much amount is donated to the funds, to the ngos then why is their a need to start services like zomato deliveries for luxury items like food from restos and cafes? Please plan the lockdown strategically. #coronavirus #safe #lockdown",2020-04-21 18:27:12+00:00,0,0,,#coronavirus #safe #lockdown
440,"Zomato announced contactless dining, as it prepares to get ready for a post-lockdown scenario, will minimise customer contact with anything that someone else might have touched, by eliminating use of high-touch elements such as the menu, ordering #contact https://funnding.com/zomato-introduces-contactless-dining/",2020-04-21 18:57:36+00:00,0,2,,#contact
441,"@swiggy_in @SwiggyCares This is a highly irresponsible thing that has been done by you. During this lockdown situation, people hopefully ordered food through your app and it's your duty to provide them hygienic products. Guys please RT this post so that it reaches to @swiggy_in",2020-04-21 22:17:45+00:00,2,1,@swiggy_in @SwiggyCares @swiggy_in,
442,"Kiran, a 24 year old, full-time delivery partner of Zomato, agreed. He has been working for the platform for 18 months and, as he sole earner for the family, he has had no option to keep at the job during the lockdown.",2020-04-22 04:38:10+00:00,2,19,,
443,Hanji A Lockdown Look Aa Tuhadey Zomato fan Da.,2020-04-22 05:12:44+00:00,0,1,,
444,@ZomatoIN @zomatocare &amp; @swiggy_in @SwiggyCares have excelled during lockdown times; they event lent a hand to groceries delivery. Collaborative models like these would hold sway in Post Covid 19 era. Well done people!,2020-04-22 05:28:32+00:00,0,0,@ZomatoIN @zomatocare @swiggy_in @SwiggyCares,
445,@swiggy_in Why is Swiggy not letting me renew the Swiggy Super Service for free delivery? Is it because Swiggy decided to take advantage of the lockdown as people have no other option but to use the delivery of food? And I also see higher than normal delivery charges.,2020-04-22 06:45:09+00:00,0,0,@swiggy_in,
446,I contributed to Zomato Rider Relief Fund to support riders and their family. Also I'm giving additional tip to riders whenever I ordered through @ZomatoIN during this lockdown. Thanks to riders and please stay safe ,2020-04-22 06:58:46+00:00,0,4,@ZomatoIN,
447,Great job sir.Swiggy lo chesthunamu memu white ration card apply chesi years avthundi kani ippati varaki maku approve cheyaledhu pending at DSO ani status vasthundhi.Approve chesthe lockdown close aye varaki memu 12 kgs rice benefit tisukuntamu.Andariki help chesthunaru maku https://twitter.com/KTR_News/status/1252542158067789824 – at Boduppal Residencies,2020-04-22 07:02:31+00:00,0,0,,
448,"Must be. On Zomato. Or Big Bazaar, Needs etc. Home made too. I have a butterscotch brick from before lockdown.",2020-04-22 07:31:45+00:00,0,0,,
449,1164963268 My order is is this Y u don’t reply u idiots kya zomato lockdown me fraud krna Sikh gya kya today is the last day I warn you other wise I put status in twitter if u don’t return my money today 485 return @Zomato @ZomatoGold @ZomatoIN @zomatocare @FeedingIndia,2020-04-22 07:45:43+00:00,0,0,@Zomato @ZomatoIN @zomatocare @FeedingIndia,
450,"Day #29 of Lockdown: More than 25 lakh meals have been served, yet we still have a long way to go in our fight against hunger. You can play your part by contributing to the #HopeNotHunger initiative.",2020-04-22 08:14:42+00:00,6,39,,#HopeNotHunger
451,Why not have both? Charge a premium for drone delivery and free delivery for done through delivery boy. Can help the company and customers for contactless delivery during the lockdown.,2020-04-22 08:21:13+00:00,0,0,,
452,@swiggy_in Swiggy delivers aloo(Potato) and charges for aam(Mangoe)-Taking advantage of lockdown. Beware of Swiggy.,2020-04-22 09:02:47+00:00,0,2,@swiggy_in,
453,@SwiggyCares Swiggy delivers aloo(Potato) and charges for aam(Mangoe)-Taking advantage of lockdown. Beware of Swiggy.,2020-04-22 09:03:40+00:00,0,1,@SwiggyCares,
454,@WeAreSwiggy Swiggy delivers aloo(Potato) and charges for aam(Mangoe)-Taking advantage of lockdown. Beware of Swiggy.,2020-04-22 09:06:00+00:00,0,1,@WeAreSwiggy,
455,"A big shout out to @swiggy_in for really coming through for everyone during #lockdown. Your Swiggy Genie service, as well as Delivery service is outstanding #EssentialWorkers",2020-04-22 09:20:26+00:00,2,15,@swiggy_in,#lockdown #EssentialWorkers
456,"Dwarka has no Karim's. No Moti Mahal Deluxe or even a bad mughlai place. Most Mughlai ones on zomato sell kadhai this and that. Once lockdown lifts, dear entrepreneurs, please fix this.",2020-04-22 10:38:03+00:00,0,1,,
457,"QSR chain @Wowmomo4u rolls out a grocery arm in tie-up with @swiggy_in, to deliver essentials during the Covid-19 lockdown:https://www.forbesindia.com/article/coronavirus/wow-from-dark-kitchens-to-dark-kiranas/58953/1 | By @itsmerajiv_07 #Covid19 #CoronavirusUpdates #CoronavirusOutbreak @sagar_daryani",2020-04-22 11:00:49+00:00,3,9,@Wowmomo4u @swiggy_in @itsmerajiv_07 @sagar_daryani,#Covid19 #CoronavirusUpdates #CoronavirusOutbreak
458,"Telangana has already announced complete lockdown till May 7th. Even Swiggy, Zomato is banned. Real shock will come on May 1 when the April GST numbers will be announced",2020-04-22 12:19:50+00:00,0,0,,
459,Is it safe to order food through Zomato and Swiggy right now? #lockdown #COVID19,2020-04-22 12:36:06+00:00,0,0,,#lockdown #COVID19
460,"Why you people have stop renewing super Swiggy, and have started collecting heavy taxes and dilvery charge,this is very bad ....trying to earn in lockdown situations also......God will never bless your business we are stuck out of our home and now this",2020-04-22 13:08:04+00:00,0,0,,
461,"This says a lot about @deepigoyal, @Zomato and the work culture there. There was a time I was dependent on food delivery apps. Thanks to lockdown, not anymore. I won't use your app anymore. Uninstalling. ",2020-04-22 13:36:28+00:00,7,13,@deepigoyal @Zomato,
462,Ap upr se kch bolte ho yha apke neta aur adhikari apne alg e niyam chla rhe Hain me @swiggy_in me job krta hu lockdown k bad company ne 1 paise k help nh k upr se e pass nh BN rhe sb sh submit krne k bad bh bol rhe upr se mna h to btaiye Kya kren hm log bhuke mar de family ko,2020-04-22 14:07:22+00:00,0,0,@swiggy_in,
463,@SwiggyCares @swiggy_in Again swiggy has did the same nasty cheating second time in a month. Highly disappointed and uninstalling... #lockdown_cheating #uninstallswiggy,2020-04-22 14:14:39+00:00,0,0,@SwiggyCares @swiggy_in,#lockdown_cheating #uninstallswiggy
464,"Kya sir aap apne zomato app me donation tho bahut mang rahe hai DP riders k liye par apne zamini taur me apne riders ka koi khyal nahi rakha hai iss lockdown k daur me great sir, kitna paresan hai apka DP.",2020-04-22 16:30:51+00:00,0,0,,
465,@swiggy_in I m a swiggy delivery partner I want work with swiggy in the lockdown but swiggy didn't give me pass I have no money for survive,2020-04-22 17:18:02+00:00,0,0,@swiggy_in,
466,@ZomatoIN @Zomato Dear Sir Big Thanks You Is Lockdown Me Bhi Aap Service De Rahe Ho Aaj Me Aapna Bardthday Celebration Kiya Sirf Your Help Good Cake Delivery Onnn Time,2020-04-22 21:49:54+00:00,0,0,@ZomatoIN @Zomato,
467,"During this lockdown, its a golden opportunity. Get #मराठी learned. #मी #मराठी #महाराष्ट्रातमराठीच",2020-04-23 03:48:03+00:00,0,0,,
468,@swiggy_in wow swiggy great service provided during lockdown where you are cancelling the order without informing customer and also not refunding money as you are charging cancelation fee. Never gonna order again,2020-04-23 04:28:51+00:00,0,0,@swiggy_in,
469,I am really thankful to @BeCureFit ... it has become a good friend during this lockdown,2020-04-23 04:42:11+00:00,0,1,@BeCureFit,
470,"QSR chain @Wowmomo4u rolls out a grocery arm in tie-up with @swiggy_in, to deliver essentials during the Covid-19 lockdown: https://www.forbesindia.com/article/coronavirus/wow-from-dark-kitchens-to-dark-kiranas/58953/1 | By @itsmerajiv_07 #Covid19 #CoronavirusUpdates #CoronavirusOutbreak @sagar_daryani",2020-04-23 05:00:00+00:00,1,1,@Wowmomo4u @swiggy_in @itsmerajiv_07 @sagar_daryani,#Covid19 #CoronavirusUpdates #CoronavirusOutbreak
471,"A part of my sanity during the unending lockdown has been kept intact thanks to @swiggy, @ZomatoIN &amp; @Dunzo. Never felt more grateful &amp; happier seeing their superheroes keep things running for solo-dwellers like me. #ThankYou #coronavirusinindia #LockdownExtended @deepigoyal",2020-04-23 05:36:53+00:00,0,4,@swiggy @ZomatoIN @dunzo @deepigoyal,#ThankYou #ThankYou #coronavirusinindia #LockdownExtended
472,Introducing Contactless Dining for a post-lockdown world https://www.zomato.com/blog/contactless-dining @ZomatoLB @zomato,2020-04-23 07:02:46+00:00,0,0,@ZomatoLB @Zomato,
473,"Direct stores of FMCG major's (HUL, P&G, Tata, Britannia, ITC etc) in online delivery platforms like Swiggy, Zomato and Dunzo seems to be a interesting new play/trend during lockdown. ",2020-04-23 08:31:39+00:00,0,0,,
474,A lot of companies have been affected by the lockdown but @Zomato isn’t one of those. Here’s Zomato confirming that they’re up and about serving people’s needs. #funnytweets #marketing #tweets #corona #ads #clever #digital #work #coronavirus #covid19,2020-04-23 09:00:41+00:00,1,3,@Zomato,#funnytweets #marketing #tweets #corona #ads #clever #digital #work #coronavirus #covid19
475,@swiggy_in I am a regular user of SWIGGY fm past several years and aslo SWIGGY SUPER.I renewed it on 27Jan&amp;it is valid til 27April bt fm 22Mar there is no proper service in my area and my money is wasted in d renewal I rqst SWIGGY to extend this facility post lockdown &amp; consider,2020-04-23 09:17:28+00:00,0,0,@swiggy_in,
476,@swiggy_in . coming to dehradun and specially during this lockdown period. The quality of food that your partner are serving is not even worth a star. To stale food to uncooked preparations. To unhygienic food leading to diarrohea. Either step up or close delivery. – at premnagar,2020-04-23 10:06:50+00:00,0,0,@swiggy_in,
477,"my personal bias against eating out might play a role in my views. I eat out only that I cannot cook at home or I am constrained by some difficulty at home. With the lockdown, we learnt to cook Italian, Chinese and Korean too.",2020-04-23 10:29:32+00:00,0,0,,
478,Hatsoff to you guys for delivering Mango Fruit pulp in 25mins amidst lockdown in Indore with your no contact delivery. Highly appreciate safety measures taken by delivery partner Inder Singh Rathore. You guys rock!! 5* to your services. @SwiggyCares @swiggy_in,2020-04-23 12:04:31+00:00,2,11,@SwiggyCares @swiggy_in,
479,"@Zomato satish kumar, a zomato delivery patner want to continue his services for zomato during lockdown but is not able to get in touch of zomato official for issue of necessary pass. Satish has 2 kids &amp; has a burden of their school fee. Plz assest him to serve during lockdown ",2020-04-23 13:47:15+00:00,0,0,@Zomato,
480,Best food gud taste riders relief fund which ur zomato company eaten but don't give to ur delivery boy..which zomato started collected frm lockdown started till its 1 month dnt help ur delivery partners.dnt u feel shame. ,2020-04-23 13:51:44+00:00,0,0,,
